date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:37	167181/167181	---M--	200	added ('OK')	image/jpeg	etag:%2228d0d-6382fc094aa26%22	https://synspace.com/app/uploads/responsive_images/2025/06/500xauto_illustration_contact_gamification_and_szenariobased_storytelling.jpeg	D:/My%20Websites/synspace/synspace.com/app/uploads/responsive_images/2025/06/500xauto_illustration_contact_gamification_and_szenariobased_storytelling.jpg	(from https://synspace.com/en/products/gamification-scenario-based-storytelling)
11:54:38	173566/173566	---M--	200	added ('OK')	image/jpeg	etag:%222a5fe-6382fbd13ed6a%22	https://synspace.com/app/uploads/2025/06/illustration_contact_gamification_and_szenariobased_storytelling.jpeg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/06/illustration_contact_gamification_and_szenariobased_storytelling.jpg	(from https://synspace.com/en/products/gamification-scenario-based-storytelling)
11:54:39	1133301/1133301	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:24:11%20GMT	https://synspace.com/en/products/pocket-guide/download-pocket-guide	D:/My%20Websites/synspace/synspace.com/en/products/pocket-guide/download-pocket-guide.html	(from https://synspace.com/en/products/pocket-guide)
11:54:41	1129276/1129276	---M--	200	added ('OK')	image/jpeg	etag:%22113b3c-61167a89e5d7e%22	https://synspace.com/app/uploads/2023/11/iStock-1482769692-1.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2023/11/iStock-1482769692-1.jpg	(from https://synspace.com/en/contact)
11:54:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:54:32%20GMT	https://synspace.com/en/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/_/en/privacy_.b5.delayed	(from https://synspace.com/en/contact)
11:54:45	701777/701777	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Feb%202026%2003:54:34%20GMT	https://synspace.com/en/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/_/en/privacy.b6.delayed	(from https://synspace.com/en/contact)
11:54:46	457/457	---M-Z	200	added ('OK')	application/javascript	etag:%221c9-6103c9e0d0700-gzip%22	https://synspace.com/wp/wp-includes/js/dist/dom-ready.min.js	D:/My%20Websites/synspace/synspace.com/wp/wp-includes/js/dist/dom-ready.min.js	(from https://synspace.com/en/contact)
11:54:47	4776/4776	---M-Z	200	added ('OK')	application/javascript	etag:%2212a8-6234d8fc88100-gzip%22	https://synspace.com/wp/wp-includes/js/dist/hooks.min.js	D:/My%20Websites/synspace/synspace.com/wp/wp-includes/js/dist/hooks.min.js	(from https://synspace.com/en/contact)
11:54:48	9141/9141	---M-Z	200	added ('OK')	application/javascript	etag:%2223b5-6116da022b300-gzip%22	https://synspace.com/wp/wp-includes/js/dist/i18n.min.js	D:/My%20Websites/synspace/synspace.com/wp/wp-includes/js/dist/i18n.min.js	(from https://synspace.com/en/contact)
11:54:49	2358/2358	---M-Z	200	added ('OK')	application/javascript	etag:%22936-62281a8a86e00-gzip%22	https://synspace.com/wp/wp-includes/js/dist/a11y.min.js	D:/My%20Websites/synspace/synspace.com/wp/wp-includes/js/dist/a11y.min.js	(from https://synspace.com/en/contact)
11:54:50	1823/1823	---M-Z	200	added ('OK')	application/javascript	etag:%2271f-64146e6aede80-gzip%22	https://synspace.com/app/plugins/gravityforms/js/jquery.json.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/gravityforms/js/jquery.json.min.js	(from https://synspace.com/en/contact)
11:54:51	47315/47315	---M-Z	200	added ('OK')	application/javascript	etag:%22b8d3-64146e6aede80-gzip%22	https://synspace.com/app/plugins/gravityforms/js/gravityforms.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/gravityforms/js/gravityforms.min.js	(from https://synspace.com/en/contact)
11:54:52	60180/60180	---M-Z	200	added ('OK')	application/javascript	etag:%22eb14-64146e878a200-gzip%22	https://synspace.com/app/plugins/gravityforms/assets/js/dist/utils.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/gravityforms/assets/js/dist/utils.min.js	(from https://synspace.com/en/contact)
11:54:53	19963/19963	---M-Z	200	added ('OK')	application/javascript	etag:%224dfb-64146e9e6d800-gzip%22	https://synspace.com/app/plugins/gravityforms/assets/js/dist/vendor-theme.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/gravityforms/assets/js/dist/vendor-theme.min.js	(from https://synspace.com/en/contact)
11:54:54	31938/31938	---M-Z	200	added ('OK')	application/javascript	etag:%227cc2-64146e9e6d800-gzip%22	https://synspace.com/app/plugins/gravityforms/assets/js/dist/scripts-theme.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/gravityforms/assets/js/dist/scripts-theme.min.js	(from https://synspace.com/en/contact)
11:54:55	43877/43877	---M-Z	200	added ('OK')	application/javascript	etag:%22ab65-6398f84d63000-gzip%22	https://synspace.com/app/plugins/friendly-captcha/public/vendor/v1/widget.module.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/friendly-captcha/public/vendor/v1/widget.module.min.js	(from https://synspace.com/en/contact)
11:54:56	69917/69917	---M-Z	200	added ('OK')	application/javascript	etag:%221111d-6398f84d63000-gzip%22	https://synspace.com/app/plugins/friendly-captcha/public/vendor/v1/widget.polyfilled.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/friendly-captcha/public/vendor/v1/widget.polyfilled.min.js	(from https://synspace.com/en/contact)
11:54:57	1990/1990	---M-Z	200	added ('OK')	application/javascript	etag:%227c6-6390136d5dd80-gzip%22	https://synspace.com/app/plugins/friendly-captcha/public/mutation-observer.js	D:/My%20Websites/synspace/synspace.com/app/plugins/friendly-captcha/public/mutation-observer.js	(from https://synspace.com/en/contact)
11:54:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:54:49%20GMT	https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.c3.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-6)
11:55:02	701777/701777	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:54:51%20GMT	https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.c4.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-6)
11:55:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:54:54%20GMT	https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.c5.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-6)
11:55:07	701777/701777	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:54:56%20GMT	https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.c6.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-6)
11:55:08	9670/9670	---M-Z	200	added ('OK')	application/javascript	etag:%2225c6-64146e6aede80-gzip%22	https://synspace.com/app/plugins/gravityforms/js/conditional_logic.min.js	D:/My%20Websites/synspace/synspace.com/app/plugins/gravityforms/js/conditional_logic.min.js	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-6)
11:55:08	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.c8.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-analyst-ctal-ta-3)
11:55:08	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.c9.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-analyst-ctal-ta-3)
11:55:08	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.ca.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-analyst-ctal-ta-3)
11:55:08	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.cb.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-analyst-ctal-ta-3)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.cc.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-9)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.cd.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-9)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.ce.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-9)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.cf.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-9)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.d0.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-agile-tester-ctfl-at-2)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.d1.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-agile-tester-ctfl-at-2)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.d2.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-agile-tester-ctfl-at-2)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.d3.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-agile-tester-ctfl-at-2)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.d4.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0-3)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.d5.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0-3)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.d6.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0-3)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.d7.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0-3)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.d8.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-6)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.d9.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-6)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.da.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-6)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.db.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-6)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.dc.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-5)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.dd.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-5)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.de.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-5)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.df.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-5)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.e0.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-7)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.e1.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-7)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.e2.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-7)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.e3.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-7)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.e4.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-usability-testing-ct-ut)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.e5.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-usability-testing-ct-ut)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.e6.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-usability-testing-ct-ut)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.e7.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-usability-testing-ct-ut)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.e8.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-4)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.e9.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-4)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.ea.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-4)
11:55:09	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.eb.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-4)
11:55:11	26/26	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:55:02%20GMT	https://synspace.com/en/company	D:/My%20Websites/synspace/synspace.com/en/company.ec.delayed	(from https://synspace.com/en/sitemap)
11:55:13	26/26	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:55:04%20GMT	https://synspace.com/en/training	D:/My%20Websites/synspace/synspace.com/en/training.ed.delayed	(from https://synspace.com/en/sitemap)
11:55:16	708630/708630	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=intacs-certified-provisional-assessor-automotive-spice-4-0	D:/My%20Websites/synspace/synspace.com/en/training/course-dates9ecc.html	(from https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-provisional-assessor-automotive-spice-4-0)
11:55:18	708614/708614	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=intacs-certified-competent-assessor-automotive-spice-4-0	D:/My%20Websites/synspace/synspace.com/en/training/course-dates05f6.html	(from https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-competent-assessor-automotive-spice-4-0)
11:55:20	708710/708710	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=intacs-certified-process-expert-automotive-spice-4-0-incl-guidelines	D:/My%20Websites/synspace/synspace.com/en/training/course-dates7036.html	(from https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-process-expert-automotive-spice-4-0-incl-guidelines)
11:55:23	708782/708782	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=intacs-certified-process-expert-and-provisional-assessor-automotive-spice-4-0	D:/My%20Websites/synspace/synspace.com/en/training/course-datesb2c2.html	(from https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-process-expert-and-provisional-assessor-automotive-spice-4-0)
11:55:25	708542/708542	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=intacs-certified-automotive-spice-cybersecurity	D:/My%20Websites/synspace/synspace.com/en/training/course-datesdf33.html	(from https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-cybersecurity)
11:55:27	708462/708462	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=automotive-spice-4-0-official-upgrade	D:/My%20Websites/synspace/synspace.com/en/training/course-datesada3.html	(from https://synspace.com/en/training/training-overview/automotive-spice/automotive-spice-4-0-official-upgrade)
11:55:30	708414/708414	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=automotive-spice-4-0-essentials	D:/My%20Websites/synspace/synspace.com/en/training/course-dates3db9.html	(from https://synspace.com/en/training/training-overview/automotive-spice/automotive-spice-4-0-essentials)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.f6.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.f7.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.f8.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.f9.delayed	(from https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy_.fa.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/privacy	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/privacy.fb.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars%22	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars_.fc.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0)
11:55:32	0/-1	---M--	301	error ('')			https://synspace.com/en/training/course-dates/%22/en/general-terms-conditions-of-seminars	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/_/en/general-terms-conditions-of-seminars.fd.delayed	(from https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0)
11:55:32	708566/708566	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice&trainingcoursecat=intacs-certified-automotive-spice-machine-learning	D:/My%20Websites/synspace/synspace.com/en/training/course-datesb723.html	(from https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-machine-learning)
11:55:33	1182926/1182926	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:22:57%20GMT	https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-technical-test-analyst-ctal-tta-v4-0	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-technical-test-analyst-ctal-tta-v4-0.html	(from https://synspace.com/en/training/course-dates/page/2)
11:55:34	1182768/1182768	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2000:17:13%20GMT	https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0.html	(from https://synspace.com/en/training/course-dates/page/2)
11:55:35	1182359/1182359	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2009:09:59%20GMT	https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-10	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-10.html	(from https://synspace.com/en/training/course-dates/page/2)
11:55:36	1182345/1182345	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:22:36%20GMT	https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-2	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0-2.html	(from https://synspace.com/en/training/course-dates/page/2)
11:55:37	1182791/1182791	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2000:17:05%20GMT	https://synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0-4	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/istqb-certified-tester-advanced-level-test-management-ctal-tm-v3-0-4.html	(from https://synspace.com/en/training/course-dates/page/2)
11:55:38	1182975/1182975	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2006:49:52%20GMT	https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-2	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-2.html	(from https://synspace.com/en/training/course-dates/page/2)
11:55:39	1182972/1182972	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2020:42:45%20GMT	https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-8	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level-8.html	(from https://synspace.com/en/training/course-dates/page/2)
